left_entity_id,left_name,right_business_id,right_name,confidence,
5733,the ups store 1324 seven springs blvd,8288,spicer concrete 1324 seven springs blvd,0.82,
66194,dannys wok 5750 baltimore ave,73323,syan two 5745 baltimore ave,0.82,
3564,ooh la la nail spa 8487 union chapel rd,35854,ooh la la nail spaa 8487 union rd suite 480,0.82,
9305,rubys diner 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
66139,no stress movers 1900 market st,79451,bloom  bloom 1900 market st,0.82,
64735,steam boys 1200 2nd ave n,87712,steamboys 1200 2nd ave n,0.82,
1330,newtown bagel 31 swamp rd,73272,ys1 newtown 18 swamp rd,0.82,
23325,canton 160 n gulph rd ste 1021,77059,sushi sushi 160 n gulph rd,0.82,
36997,optical world 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
50641,ft harrison veterinarians 9160 otis ave,29476,16th street veterinarians 9160 otis ave,0.82,
32599,starburst cafe 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
52943,eddies custom cleaners 4330 w bay to bay blvd,8410,bay to bay shradha 4330 w bay to bay blvd,0.82,
17694,pizza fusion 9556 w linebaugh ave,11317,santelli 9556 w linebaugh ave,0.82,
41719,trek bicycle exton 292 e lincoln hwy,58315,exton bicycles 337 e lincoln hwy,0.82,
10816,trek bicycle ardmore 47 w lancaster ave,72769,ardmore bubble tea 22 w lancaster ave,0.82,
64389,eagle nails and spa 48 w eagle rd apt g5,63571,eagle nails and spa 48 west eagle road,0.82,
69712,pinks hot dogs 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
87118,piazza mazda of west chester 1340 wilmington pike,61534,mr mulch of west chester 1433 wilmington pike,0.82,
34687,piazza acura of west chester 1350 wilmington pike,61534,mr mulch of west chester 1433 wilmington pike,0.82,
31899,phuc loi 3723 gravois ave,50647,fakhri 3723 gravois ave,0.82,
11360,edesia 1112 woodland st,88984,mohnish 1112 woodland st,0.82,
54845,pho 75 823 adams ave,73950,729 adams 729 adams ave,0.82,
41436,pholicious 8027 citrus park town center mall,11065,atmaru 8003 citrus park town center mall,0.82,
77003,pholicious 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
223,advanced towing  recovery 1099 menzler rd,89323,copelands towing  recovery 1099 menzler road,0.82,
42071,el fuego 2101 chestnut st,55767,2101 victor 2101 chestnut st,0.82,
94191,el rinconcito 734 adams ave,73950,729 adams 729 adams ave,0.82,
8515,pho mi rittenhouse 106 s 20th st,56604,unite rittenhouse 26 s 20th st,0.82,
27960,torrid 160 n gulph rd ste 2064,77059,sushi sushi 160 n gulph rd,0.82,
88929,elam pools and spas 307 westtown rd,64852,elam pool supplies 307 westtown road,0.82,
83193,dunkin 9860 manchester rd,41860,mufti 9866 manchester rd,0.82,
16312,pizza hut 2519 mcmullen booth rd ste 501,14627,zeebo 2519 n mcmullen booth rd ste 510,0.82,
86488,soy cubano 413 houston st,82857,never never 413 houston st,0.82,
83924,acb nails 2020 fieldstone pkwy,89516,dealer cap 2020 fieldstone pkwy,0.82,
78400,raindrop cafe 1900 market st,79451,bloom  bloom 1900 market st,0.82,
23937,viet kitchen 716 adams ave,73950,729 adams 729 adams ave,0.82,
28849,china house 10020 w florissant ave,50081,china chop suey 6165 w florissant ave,0.82,
54092,princess nails 20 w lancaster ave,68001,20 press nail  spa 20w lancaster ave,0.82,
70452,primohoagies 2703 e clearfield st,70122,sudlover 2703 e clearfield st,0.82,
57221,dunkin 12375 academy rd,57794,jorish llc 12375 academy rd,0.82,
64722,primark 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
33184,turchettis meat market 1110 prospect st,27947,turchettis salumeria 1106 prospect st,0.82,
89073,prima 700 12th ave s unit 101,88804,megadeth 700 12th ave s unit 201,0.82,
8417,tuma pizza 2391 murfreesboro pike,88807,rasul pizza 825 murfreesboro pike,0.82,
10835,dunkin 1619 grant ave ste 5,58667,rdjd 1619 grant ave ste 37,0.82,
43633,dunkin 18003 highwoods preserve pkwy,25572,nt pb 18091 highwoods preserve pkwy,0.82,
85610,popeyes 8500 essington ave,76752,spin pcs 8500 essington ave,0.82,
41588,soobak 218 e davis blvd,21881,dj coop 218 e davis blvd,0.82,
86614,dunkin 2327 cottman ave,74144,jjm ices 2327 cottman ave,0.82,
15235,pokéman 3737 chestnut st,76687,coffee e  j 3737 chestnut st,0.82,
64058,dunkin 330 w oregon ave,56848,jalaram 330 w oregon ave,0.82,
93418,elbow room 605 n pennsylvania st,31963,flatiron 605 n pennsylvania st,0.82,
62124,pho 21 8134 e 21st st,32875,vindy 8134 e 21st st,0.82,
77582,tiger enterprises 3269 tyrone blvd n,12376,j m quinn enterprises 3252 tyrone blvd n,0.82,
940,falls deli 3492 tilden st,69624,4s deli 3492 tilden street,0.82,
70208,park towne place apartment homes 2200 benjamin franklin pkwy,52419,js park town place restaurant 2200 benjamin franklin pkwy,0.82,
21174,ez park 2101 chestnut st,55767,2101 victor 2101 chestnut st,0.82,
44749,checkers 2820 w dr martin luther king jr blvd,25317,ayomide 1908 dr martin luther king jr blvd,0.82,
62939,fabletics 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
89913,fabrika fishtown 1108 frankford ave,55209,fishtown brew pub 1101 frankford ave,0.82,
8589,tires 4 less 6306 n nebraska ave,84,materials 4 less 6402 n nebraska ave,0.82,
6627,papa johns pizza 1555 wadsworth ave,70134,wadsworth lc   oc 1555 e wadsworth ave,0.82,
7952,riverwest 2101 chestnut st,55767,2101 victor 2101 chestnut st,0.82,
27145,starbucks 1040 charlotte ave,89251,mc 1100 1040 charlotte ave,0.82,
79612,philly style pizza and grille 2010 n broad st,65931,philly style pizza 2010 north broad street,0.82,
13682,zhi izakaya 210 n 9th st,74833,zhi 210 n 9th st 1st fl,0.82,
48259,farmhouse at peoples light 39 conestoga rd,53073,peoples light  theatre co 39 conestoga rd na,0.82,
72576,rock bottom 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
32655,felixs caketeria 5 w washington ave,70111,the caketeria 5 west washington avenue,0.82,
68387,starbucks 1415 saint louis galleria,46468,turbulence 2158 saint louis galleria,0.82,
41484,starbucks 1900 market st,79451,bloom  bloom 1900 market st,0.82,
67814,time after time 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
79222,palm harbor mri 32615 us hwy 19 n,14924,19 palm harbor 32256 us highway 19 n,0.82,
66611,rittenhouse manicure  spa 268 s 20th st,54276,lins rittenhouse nails 268 s 20th st,0.82,
92374,toasty cheese 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
26124,express men 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
70576,express 49 w maryland st,32601,srm sports 49 w maryland st,0.82,
66351,relief acupuncture  newtown 6 s sycamore st,60252,relief acupuncture 6 south sycamore street,0.82,
39866,philly pharmacy 210 market st,80482,philly smoke land 210 market st,0.82,
58658,ensemble 174 2nd ave n,84689,onsomble 801 2nd ave n,0.82,
35997,tony lukes 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
10072,cheu fishtown 1416 frankford ave,55209,fishtown brew pub 1101 frankford ave,0.82,
62326,7eleven 3400 west end ave,90857,kimlee 3001 west end ave,0.82,
71918,al basha 1045 broad ripple ave,32215,thai cafe 1041 broad ripple ave,0.82,
29069,pharmaciopy 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
52171,st charles lanes 2187 1st capitol dr,49441,barre3 st charles 333 1st capitol dr,0.82,
83699,777 south broad 777 s broad st,77698,trimax traders 801 south broad st,0.82,
15795,rigby  peller 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
33752,rite aid 2000 hamilton st,70917,unit su 2000 hamilton st,0.82,
87207,tokyo bay 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
60733,chestnut hill sports 8628 germantown ave,77335,chestnut hill cleaners 8101 germantown ave,0.82,
60008,peking media 190630000 w state st,61309,media peking restaurant 4 w state st,0.82,
8792,smugalas pizza pub oakville 6346 telegraph rd,36972,oakville pub  sports grill 6346 telegraph rd,0.82,
38195,everybodyfights 1900 market st,79451,bloom  bloom 1900 market st,0.82,
25445,tj maxx 2541 countryside blvd ste 2,15679,makarios t 2547 countryside blvd ste 1,0.82,
37151,zoes kitchen 151 n york rd,72247,kitchen 427 315 n york rd,0.82,
50598,safian  rudolph jewelers 701 sansom st,53568,j  d jewelers 726 sansom st 726 sansom st,0.82,
25935,bikram yoga northern liberties 801 n 2nd st,73600,northern liberties genesis 984 n 2nd st,0.82,
45918,williamssonoma 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
12449,jazz st louis 3536 washington ave,38431,bulrush st louis 3307 washington ave,0.82,
49450,countryside cafe 28050 us highway 19 n ste 104,15966,countryside donuts 27001 us highway 19 n ste 1067,0.82,
70458,lolli and pops 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
8805,jcrew 160 n gulph rd ste 6137,77059,sushi sushi 160 n gulph rd,0.82,
5165,jetblue 8500 essington ave,76752,spin pcs 8500 essington ave,0.82,
2264,corner bakery 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
11959,local wine  kitchen 39 w lancaster ave,63458,bam bam kitchen 31 e lancaster ave,0.82,
67302,ll bean 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
62664,shuttle logik 3815 river crossing pkwy ste 100,32654,eco sports group 3815 river crossing pkwy ste 100,0.82,
53293,scrub pro 817819 adams ave,73950,729 adams 729 adams ave,0.82,
41545,lilly pulitzer 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
87442,jj smoothy 11256 w hillsborough ave,15081,smoothies etc 11681 w hillsborough ave,0.82,
22826,liberty vapor 306 n madison ave,53158,liberty menu 301 n madison ave,0.82,
23231,the bourse food hall 111 s independence mall e,60607,bourse retail holdings 111 s independence mall e,0.82,
1137,the bourse 111 s independence mall e,60533,the gershman y 101 s independence mall e,0.82,
13100,sea q grill 1750 clearwater largo rd,1391,largo glass 1765 clearwater largo rd,0.82,
972,levittown lanes 8815 new falls rd,72912,a e lanes 8815 new falls road,0.82,
7675,janes hideaway 209 3rd ave n,87900,174 3rd ave n 174 3rd ave n,0.82,
44009,azie in media 217 w state st,75368,yangtze media 211 w state st,0.82,
50615,verizon 17501 preserve walk ln ste 101,21132,fergon 17503 preserve walk ln ste a,0.82,
84663,lush 2126 abbott martin rd,82086,plb 2139 abbott martin rd,0.82,
30799,book den 1113 murfreesboro rd,87926,shivshivani 1113 murfreesboro rd,0.82,
15252,silky beauty supply 8555 w hillsborough ave,23896,silky beauty mart 8555 west hillsborough avenue,0.82,
50425,crate  barrel 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
11425,mad hatter complete auto care 1507 w brandon blvd,16697,mad hatter auto care 1507 west brandon boulevard na,0.82,
57593,bonefish grill 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
39070,burberry 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
30702,itfix 160 n gulph rd,75514,opus 8 160 n gulph rd,0.82,
81997,bombay garden 4150 lafayette rd ste e,36160,esk group 4150 lafayette rd ste e,0.82,
5317,crab house 811 dr martin luther king jr st s,8868,lp salons 21 dr martin luther king jr st s,0.82,
70008,sassy nails 6426 rising sun ave,79659,hana nails 6610 rising sun ave,0.82,
35031,the court at king of prussia 690 w dekalb pike,61644,kabuki at king of prussia 180 e dekalb pike,0.82,
8558,bluestone lane 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
55345,avis car rental 1160 1st ave,75933,kp car rental 1160 first ave,0.82,
43976,taco bell 2951 market street,76912,vasudev 2951 market street,0.82,
84831,jacks auto glass  parts 3517 s 61st st,54508,jacks auto glass 35173555 s 61st street,0.82,
86200,jade palace 736 adams ave,73950,729 adams 729 adams ave,0.82,
67354,jahnle eye associates 2010 w chester pike ste 310,61258,penn therapy associates 2010 w chester pike ste 450,0.82,
29803,jonathans grille 717 3rd ave n,87900,174 3rd ave n 174 3rd ave n,0.82,
62605,banana republic 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
2366,verizon 2329 cottman ave,79752,bishos 2329 cottman ave,0.82,
21836,tesla motors 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
90587,show  tel 1900 s columbus blvd,66871,showbar 1900 south columbus blvd,0.82,
56369,thai nivas cafe 11054 olive blvd,41617,nivas corporation 11054 olive blvd,0.82,
40520,thai bistro 2602 e fletcher ave ste 105,13900,mkk corporation 2602 e fletcher ave ste 105,0.82,
74048,kipos 1910 n ola ave,2819,aw bar 1910 n ola ave,0.82,
31919,bare minerals 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
33434,tgi fridays 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
25793,taxgenuity tax experts 1818 drew st,23684,taxgenuity orporated 1818 drew st,0.82,
90684,taza cafe 825 broad ripple ave,32215,thai cafe 1041 broad ripple ave,0.82,
30780,coco blue nail  spa 1532 frankford ave,66766,nail avenue 1532 frankford ave  36,0.82,
35016,lenscrafters 7802 citrus park town center mall,25699,citrus railroad 8021 citrus park town center mall,0.82,
35123,coach 160 n gulph rd,75514,opus 8 160 n gulph rd,0.82,
13668,cmx countryside 12 27001 us hwy 19 n,24912,countryside bungie 27001 us highway 19 n,0.82,
67487,bcbg 1601 walnut street,61013,1604 lp 1604 walnut street,0.82,
15557,bayside heating  air conditioning 22085 us 19 n,9173,rdk air conditioning and heating 21973 us hwy 19 n,0.82,
7205,teavana 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
55341,closet factory 13420 wright cir,1196,green closets 13420 wright cir,0.82,
48523,teavana 7961 citrus park town center mall,11065,atmaru 8003 citrus park town center mall,0.82,
87149,kurry shack 2101 chestnut st,55767,2101 victor 2101 chestnut st,0.82,
22875,tarka restaurant 3801 chestnut st,58042,pattaya restaurant 4006 chestnut st,0.82,
15233,target 4000 monument rd,76081,mazy eye 4000 monument rd,0.82,
19290,vaporescent 1950 kessler boulevard w dr ste d,33211,dhruv 1950 kessler boulevard west dr ste c,0.82,
37248,kfc 2401 n meridian st,32964,hfo 3921 n meridian st,0.82,
66780,banjos 1609 murfreesboro pike,87892,nats 1161 murfreesboro pike,0.82,
75968,biagios pizza and pasta 10359 cross creek blvd,19638,capri pizza and more ii 10359 cross creek blvd,0.82,
48306,classic nails 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
85410,juju salon  organics 713 s 4th st,59485,juju organics 713 south 4th street,0.82,
50366,sears 160 n gulph rd ste 4000,77059,sushi sushi 160 n gulph rd,0.82,
19498,tampa tap room 13150 n dale mabry hwy,11656,ouac of tampa 14317 n dale mabry hwy,0.82,
93628,101 bridge 101 bridge st,77145,akutuli 218 bridge st,0.82,
28963,computer nerds 1900 market st,79451,bloom  bloom 1900 market st,0.82,
10461,shuayb dental 14945 bruce b downs blvd,12151,palms subs 14925 bruce b downs blvd,0.82,
6899,ledo pizza 14432 n dale mabry hwy,13520,jgac pizza 15441 n dale mabry hwy,0.82,
71861,le souk 6102 s macdill ave,10485,gnams 6102 s macdill ave ste b,0.82,
18468,lavera pizza 2 4350d new falls rd,77448,la vera pizza2 4350d new falls rd,0.82,
22369,karisma 3411 s dale mabry hwy ste a,20387,kandk 3316 s dale mabry hwy ste a,0.82,
51561,karma boutique 205 3rd ave n,87900,174 3rd ave n 174 3rd ave n,0.82,
83845,lava 13033 bustleton ave,72160,angad 13000 bustleton ave,0.82,
78122,kay jewelers 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
57237,keller williams realty south tampa 3502 henderson blvd ste 300,5279,landmark realty of south tampa 3502 henderson blvd suite 300,0.82,
81554,malbec argentine steakhouse 400402 s 2nd st,67689,argento argentine steakhouse 400 s 2nd street,0.82,
66205,macys 27001 us highway 19 n ste 8280,15093,bsteam 27001 us highway 19 n ste 2084,0.82,
52991,marathon village 1305 clinton st,81006,marathon live 1402 clinton st,0.82,
84373,miran 2034 chestnut st,77307,hayan 2047 chestnut st,0.82,
50306,arnis 4705 e 96th st,32107,aog group 4705 e 96th st,0.82,
87408,artisans 429 massachusetts ave,35179,pumpkinfish 429 massachusetts ave,0.82,
26251,suncoast credit union 6804 east hillsborough ave,9430,credit union autobranch 6809 hillsborough ave,0.82,
18358,moes deli restaurant 7360 frankford ave,78713,vi frankford 7360 frankford ave  7362,0.82,
64659,moab bikes 1113 murfreesboro rd ste 101,91153,hye jin ma 1113 murfreesboro rd ste 114,0.82,
33224,bryn mawr beef  ale 610 w lancaster ave,60453,bryn mawr coffee 596 w lancaster ave,0.82,
6929,happy place 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
38934,mistral kop 160 n gulph rd,59806,kop doughnuts 160 n gulph rd,0.82,
28087,asg automotive 5841 thunderbird rd ste 3,34738,k and k automotive 5856 thunderbird rd,0.82,
54532,cvs pharmacy 2502 west hillsborough ave,7363,jrx pharmacy 3940 w hillsborough ave,0.82,
60286,milanj diamonds 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
47696,brueggers bagels 1900 market st,79451,bloom  bloom 1900 market st,0.82,
55929,hearts 914 gallatin ave,84016,hasd 811 gallatin ave,0.82,
88869,helens cleaners 2000 south st,70659,liuda cleaner 2000 south st,0.82,
49588,urban tan 3133 olive st,41811,urban canvas 3441 olive st,0.82,
29975,hey hummus 2101 chestnut st,55767,2101 victor 2101 chestnut st,0.82,
19844,microsoft store 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
37297,hire my team 1900 market st,79451,bloom  bloom 1900 market st,0.82,
23193,the outpost 10202 e washington st,30760,the silver centre 10202 washington st,0.82,
42452,mr wish 160 n gulph rd,77059,sushi sushi 160 n gulph rd,0.82,
84154,urban market indianapolis 111 monument cir,34547,indianapolis subs 111 monument cir ste 150,0.82,
